Piece_id,Piece_name,Recording_number,Sample_rate,Player_id,Instructor1_rating,Instructor1_text,Instructor2_rating,Instructor2_text,Instructor3_rating,Instructor3_text,Instructor4_rating,Instructor4_text,Rater1_id,Rater1_rating,Rater1_text,Rater2_id,Rater2_rating,Rater2_text,Rater3_id,Rater3_rating,Rater3_text,Rater4_id,Rater4_rating,Rater4_text,Rater5_id,Rater5_rating,Rater5_text,Rater6_id,Rater6_rating,Rater6_text
5,She Wore a Yellow Ribbon,9,48,9,4,Rhythm errors at m.3 and 20. Meter errors at start of chorus and on repeat,4,Good note reading.  Too much of a wait going into the Chorus.,2,Tempo a bit too slow and unsteady; rhythm inaccuracies like in measure 3 where rhythm needed to be dotted.,3,Too slow. Wrong rhythm for dotted 8th measure line 1. Good balance. Too long before Chorus. Wrong rhythm end line 4.  Needs more dynamic shaping.,8,3,What feels like inconsistent tempo that could just be from overly hesitating -- rushing to catch back up. Feels stilted but it still sounded like the song and there were no major mistakes so just barely a 3.,11,3,"This recording has unstable tempos, but all the notes are accurate.",15,3,The rhythm is not accurate especially when the player play the dotted notes followed by a eighth note. The overall tempo should be faster.,16,3,"The dotted quarter/eighth note wasn't observed the first time which took away from the swing style of the piece. And in the chorus, the rhythm in the left hand wasn't great - it came in too early and was too fast. Also, no phrasing..",19,4,"Nice performance, correct notes, but timing was inconsistent.",,,
5,She Wore a Yellow Ribbon,10,48,2,3,Rhythm error at m.3 and 11. Meter errors throughout chorus. Skipped the repeat,3,First section is better than chorus.   Missing right hand melody legato playing in first section.  Wrong rhythm in chorus. Also no repeat in chorus.,1,Measures 3 and 11 did not do the dotted rhythm.  Lots of wrong rhythms in the second half of the piece.,2,"Wrong rhythms ms. 3 and line 4.. RH not consistent legato.  Line 4 multiple wrong rhythms. Good LH balance, staccato.",8,4,"Exactly what I wanted. Great balance, left hand pops. Tiny bits of hesitation, but otherwise very clean.",11,2,"This recording sounds a 3 to 4 for the first half because the only mistake is the dotted note. However, for the second half, this one has no continuous tempo with the first half, and forgets to repeat as noted in the sheet music.",15,2,The player failed to play the rhythm accurately for all the dotted notes.,16,2,"The dotted quarter/eighth note wasn't observed either time, and the rhythm of the chorus was completely off and the tempo slowed down entirely in the first part of the chorus.  The left hand notes would come in too early and their values were off. Also, the repeat wasn't played.",19,3,Nice performance. The right hand was too choppy at times. The B section was too slow compared to the A section and they did not take the repeat.,,,
5,She Wore a Yellow Ribbon,11,48,20,4,Pitch errors at m.5-6.  Good transition to chorus,4,Good tempo. Rhythm is quite good. Right hand melody playing is lacking legato.,3,"Right hand needed to be smoother, and there were some hesitations.  Left hand too heavy, line 4.",3,Too slow. LH too loud. Hesitations end line 1 into line 2. Inconsistent RH legato. Correct rhythm into Chorus (finally!).  Heavy with no RH melodic shaping.,8,2,"Wrong eighth note rhythm in measure 3, hesitations and a severe tempo drop off in areas where the player felt uncomfortable.",11,2,This one is between 2 to 3. It has unclear and missed notes and unstable tempo.,15,2,The rhythm is mostly correct. But in the first half there were a few mistakes made. Also there was a blurring sound probably made because the player held several notes together.,16,2,"Sometimes all the notes in the left hand chords weren't coming through and in the last measure of the first line, the notes were completely off which was easy to tell. In the chorus, the full half notes weren't observed before starting the chorus again.",19,2,A few mistakes at the beginning. The pedal was heavy and the right notes held over other notes at times.,,,
5,She Wore a Yellow Ribbon,12,48,15,5,Very accurate,5,"Good tempo. Good rhythm, counting.  If anything, left hand chords can be crisper. Excellent!",4,Good performance!  Just one small right hand mistake.  Nice tempo and character.,4,Mistake line 2. LH could be shorter and less. Dotted rhythms in chorus not accurate (more like triplets).,8,4,Good playing. Left hand could have been softer and staccatos more emphasized.,11,4,"This one makes no note or tempo mistakes. However, it ignores the staccato for the left hand.",15,4,Accurate notes and rhythm. Can do better in playing the staccato notes. Could be played faster.,16,3,"Too fast, and the chorus was rushed into so there wasn't proper phrasing. Also the staccato wasn't enough observed, but the notes were correct and the rhythm was generally right.",19,4,"Nice performance, not played lively enough though.",,,
5,She Wore a Yellow Ribbon,13,44,21,4,"Nice tempo, but a few errors in RH",4,"Started off really well, but I think in the end tempo is a bit too fast for the performer, hence missed notes.   Bring the tempo down a notch and he/she can still achieve the march like character with all the correct notes!",3,"A few errors in notes line 2, and next to last measure.  Interesting bright character and energy!",3,"Mistakes line 2. Good march tempo (in 2, as indicated). Wrong rh rhythm line 3. Inconsistent legato. Wrong note  just before first ending.",8,4,"Left hands were exactly what I was looking for. Some incorrect notes, but otherwise played fantastically with great melody.",11,4,"It sounds great generally, but misses a few leaf-hand breaks and dotted notes.",15,4,"Wrong notes were played. But the tempo is good (marching-like), and dynamic changes can be heard.",16,2,"This was too fast, and the notes were off (for example in the last two-ish measures two Cs were played instead of a D in then a C). Also the fast tempo didn't carry enough to the chorus so it seemed like the beginning was rushed and the end couldn't keep us. I liked the dynamic variation though, it had nice phrasing comparatively so it was fun to listen to.",19,5,Nice performance with a lively march feel.,,,
6,The Blues,1,44,21,5,"Accurate, and good attention to dynamics an tempo",5,Accurate reading. Correct rhythm. Nice gradation of dynamics.,4,Good dynamics and rit. at end.  Left hand chords could have been lighter.,4,"Good rhythm and dynamics, rit. LH too loud.",1,4,"The notes were all correct, but the tempo was somewhat inconsistent, and the rhythms felt rushed at some points. However, they followed the crescendo and ritardando notations correctly.",2,5,Piece was played accurately and was pleasant to listen to. No errors and I could tell the pianist was confident in what they were playing.,6,4,"Well-played, good attention to dynamics and style.",9,4,The dynamics and tempo of the piece is very good. The ending didn't retard like it's asked to on the score.,13,3,"Too fast, but skill was adequate.",20,4,the speed gets faster and faster but others are good
6,The Blues,2,44,13,3,"Tempo very erratic, but pitches and dynamics OK",3,"Even though all notes were played correctly, rhythm is incorrect.  Nice rubato at the end.",1,overall poor rhythm!!!,1,Rhythms wrong throughout. Fairly good balance.,1,1,"The notes were all correct, but the rhythms were very wrong. They sped up the ends of lines, and they played notes too early in some cases. There wasn't a consistent tempo, and it felt very sporadic overall.",2,1,"The rhythm was inconsistent, as were the dynamics. At times, the bass was played very loud, at other times the treble was. Sometimes the bass notes were staccato and sometimes they weren't. It felt like the pianist attempted to add a swing to the piece that shouldn't have been there.",6,1,Serious counting and pedaling issues.,9,1,The tempo isn't consistent. The quarter notes don't sound even.,13,2,"Tries too hard to be stylish, this distracts from the piece.",20,2,inconsistent tempo and duration mistake
6,The Blues,3,48,15,5,Very accurate,5,Well done! Accurate reading on all accounts.,4,"Very good performance!!  Could do more dynamics, and rit at end",4,"Good tempo, good balance. Dynamics not observed. No Rit at end.",1,4,"The notes and rhythms were all correct. They maintained a steady tempo and it all felt very consistent. However, they didn't pay attention to crescendo or ritardando notation or dynamics. Overall, they played the notes and rhythms correctly but not the additional notation.",2,4,"The piece was played well and accurately. The ritardando at the end was a little subtle, but overall was pleasant to listen to.",6,4,Good in every aspect but dynamics and rhythm markings.,9,4,"The notes and tempo are correct, but the dynamics and retard aren't obvious enough.",13,4,A bit too fast but there is a certain charm to it. This is probably because the performer understands the tone of the piece.,20,4,did not pay attention to the crescendo or diminuendo
6,The Blues,4,48,19,5,Very accurate,4,Good rhythm and tempo. Correct notes. Left hand staccatos inconsistent.,4,"Very good performance, and taper at the end.  I liked the slightly longer Left hand chords.",4,LH not staccato as indicated. No rit and dim at end. Good rhythm.,1,3,"The notes were correct and the rhythms were very consistent. They maintained a pretty steady tempo, but they didn't include any staccato, dynamics, or ritardandos. Not including the staccato changes the song too much, even though the notes and rhythms were very good.",2,4,"The bass notes were not played staccato as marked, but that was the only error.",6,3,"Good and mostly-mistake free, but more attention needed on dynamics and staccato versus legato notes.",9,4,"The notes and tempo are correct, but the dynamics and retard aren't obvious enough.",13,3,Averagely fine.,20,3,did not play handle the staccatos well nor pay attention to the crescendo or diminuendo
6,The Blues,5,48,5,5,Very accurate and good rit. at end,5,Well played! Correct notes and rhythm. Tempo is good. Nice feel for rubato at the end.,4,Could do more dynamic contrast in the right hand.  Nice rit. at the end,4,"Didn't do dynamics line 3, but otherwise good.",1,5,"The notes and rhythms were all correct. They maintained a consistent tempo, and it flowed very well. In addition, they followed the staccatos, crescendos, and ritardandos correctly. They could have included more difference between forte and mezzoforte dynamics, but overall it was an excellent and consistent performance.",2,3,The notes were played accurately but the dynamics were not followed.,6,4,"Nearly perfect, except for dynamics.",9,4,It sounds good overall except I would like the bass sound softer.,13,5,Perfect.,20,5,no mistake heard
6,The Blues,6,48,17,4,Tempo problem m.8. Good rit. at end,5,"Even though tempo is a bit slow, the student paced it nicely so that a beautiful rubato could be achieved.",3,Could use more right hand shaping.  Some left hand rhythmic inaccuracies bars 7 and 8.  Nice rit.,3,Too slow. LH to heavy. Rhythm wrong end line 2. Good rit/dim at end.,1,3,"The notes were correct and rhythms were almost all correct. They played the staccatos correctly and they included the ritardando at the end. The tempo was steady but it was slightly too slow, so the piece dragged.",2,4,"The piece was played very slowly, not moderato like marked, but this was the only error.",6,3,"A few mistakes in counting and style, but played most dynamic and meter markings.",9,4,Sounds very good overall but the tempo could be faster.,13,3,"Got the right notes and has the right idea, just needs more practice.",20,3,did not pay attention to the crescendo or diminuendo and one extra note played in the 8th measure
6,The Blues,7,44,4,4,Tempo varies a little. good ritard at end. Dynamics could be more,5,Well played! All accurate! Gentle rubato at the end.,4,"Didn't hold right hand half notes long enough in the first half of the piece.  Otherwise, nice!",4,Some RH half notes shortened. Otherwise good.,1,3,"The notes were correct, but some of the rhythms were rushed. They included the staccatos, crescendo, and ritardando correctly. The tempo was slightly sporadic, however, and certain measures were very rushed. Overall, the piece felt inconsistent.",2,5,"The piece was played accurately in notes, rhythm, and dynamics. Pleasant to listen to.",6,4,"Nearly perfect, expect for dynamics and holding right-hand half notes until beat three.",9,4,Sounds very good except some minor tempo inconsistency in the middle.,13,4,"Has the right idea and skill set, just needs to watch tempo.",20,5,no mistake heard
6,The Blues,8,48,2,2,"Rhythms are inaccurate, but pitches OK. No dynamic or tempo variation at all",1,"Though left hand chords are all correct, right hand rhythm is all over the place. Needs to rework the entire piece.",1,Lots of wrong rhythms.,1,Rh rhythms wrong throughout. Wrong note line 2.,3,2,"I think this performer misunderstood the rhythms of the notes. They were the right notes, but there was simply no meter.",5,1,The main melody line completely wrong rhythm wise. What I heard and what is on the paper doesn't match at all. Insecure and rushed.,12,4,The player has great accuracy with the notes and conveys the blues style well.,14,2,Some of the quarter notes were consistently played as eighth notes. Both the beat and the rhythm were off. They also did not slow down at the rit. at the end.,18,3,Notes generally were correct but playing sounded mechanical and labored.,21,1,"This person might be a jazz player based on how they play the melody (sliding off the minor third to the major), but failed to read the music in front of them."
6,The Blues,9,48,11,5,Very accurate and well done,5,Love the tempo and lightness of left hand chords and dynamic gradation. Well played!,4,"Very good, except didn't do rit. at end.",4,Excellent except no rit at end. Otherwise would be a 5!,3,4,"Dynamics were pretty good, and all the notes and rhythms were good too. Seemed very curt, but not bad at all.",5,3,"Bland, correct in terms of rhythm. Rit. at the end not respected. Dynamics flat.",12,4,The bass clef chords are a bit abrupt. The player has great accuracy.,14,5,This was excellent; I could not find anything wrong with it.,18,3,"Another mechanical sounding performance.  No spirit, no confidence--just hitting the notes.",21,4,"Perfect except for missing the ritardando at the end, but overall very good."
6,The Blues,10,44,10,5,"Accurate and well done, plus a good rit. at the end",5,Nicely played! All accurate! Good diminuendo and rubato ending.,5,Very good! Could have dropped a bit more to mf in third line.,5,Excellent by a bit heavy. Didn't do the mf line 3. Should be 4 1/2!,3,5,This one was really good! It felt like it hit on all of the important parts of the piece.,5,3,"Some incorrect rhythm. A bit less bland. Rit. at the end respected. Flat dynamics, insecure.",12,5,The player has great accuracy and tempo. The flow suits blues well and conveys musicality.,14,5,This was very excellent; I could not find anything wrong with it.,18,5,Nice playing.  Good tempo.  Played with confidence and spirit.,21,5,"Played the piece exactly as was written in my opinion, including dynamics."
6,The Blues,11,48,18,5,Accurate and well done,5,"Even though tempo is quite slow, the student played it with all correct counting and rhythm. And nice rubato at the end, too.",2,Under tempo; needs more phrase shaping and left hand too heavy.  Right hand too heavy.,3,Too slow. LH too heavy. No f-mf line 3. Good rit at end.,3,4,"This one was slower than the others, but sounded just fine otherwise.",5,2,"Not too incorrect, but painfully slow and insecure. I personally grade painfully slow performances very low because it shows high lack of confidence in one's performance (the same way rushing way over tempo feels like someone just wants to 'get done with it').",12,3,The is a bit too much spacing between the treble clef notes and the corresponding bass clef chords. This makes the piece have a jumpy quality to it. The notes are in tune.,14,3,"The timing was a little off about every other measure, and there was no change in sound intensity/loudness. Also, the song was overall a little too slow.",18,4,Generally nice playing with confidence and spirit.  Occasionally a little tentative.,21,4,"Played the piece very well, but was too slow and missed some dynamic changes."
6,The Blues,12,48,16,4,Too fast. Over-sustained notes in RH. More dynamics needed,4,"All good, except left hand chords need to be played staccato.",3,Didn't do left hand chord staccati.  Tempo too fast.,3,Too fast for moderato. LH way too long for staccato first half.,3,5,No objections here. Sounded excellent.,5,3,Wrong rhythm second line. Staccato chords were not staccato. Bland and dynamically flat.,12,4,The notes are very accurate and the tempo flows well. There could be a bit more musicality to match the blues style of the piece with some phrasing.,14,4,"This was very good, but some of the staccato notes were held for too long, and there was no change in sound intensity.",18,3,Playing sounded a bit mechanical.  Tempo seemed a bit fast.,21,4,"The left hand chords were not staccato as they should have been, but sounded good otherwise."
6,The Blues,13,48,8,5,Well done with good rit. at end,5,Good tempo. Good rhythm. Accurate notes. Good diminuendo + ritardando at the end.,3,"Overall dynamic level too soft, and not enough variety.  But nice rit.",4,"Didn't do indicated dynamics. Articulation, rit.  good. Line 3 held the e over into next measure.",3,5,"This one felt very smooth and calm, appropriate for the blues.",5,5,"Very solid performance. Respected everything in the sheets. Could be improved, but relative to other performances of the same piece, definitely a 5.",12,4,The player has good accuracy and a consistent tempo. The ritardando at the end adds a nice touch of musicality.,14,4,"This was excellent, but it was slightly too quiet.",18,3,Hit all the notes but in a mechanical way.  At times seemed a little tentative.,21,4,Very good except for forgetting dynamics.
6,The Blues,14,48,6,4,LH mistake m.3,4,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,4,"Wrong Left hand chord measure 4, but overall nice, light performance.",4,Wrong chord end line 1.,3,4,"This performer did just fine, but it didn't seem to flow quite as much as the others.",5,3,"Bland, wobbly. A bit too slow. Not every staccato was respected.",12,5,"The player has great flow and connection between the notes, giving the piece a smooth quality that is musically pleasant.",14,4,This was good. I think one of the chord was incorrect.,18,3,Performance seemed mechanical and at times tentative.  No confidence.,21,3,Left hand chords were not always correct and also weren't staccato. Also missed the ritardando at the end.
6,The Blues,15,48,3,3,RH octave too high.some hesitation before m.9,3,All notes are correct. Rhythm is good. But right hand is to be played an octave lower. And left hand chords are not staccato.,2,Right hand an octave too high; left hand staccati on chords were not observed.,3,Rh in wrong octave. LH not staccato and too long for quarter notes. Inconsistent tonal control of melody.,8,2,Too many pauses and clunky fingering at the end. Staccatos! where were they?,11,3,It forgets the staccato and hesitates to find notes during playing.,15,3,The player didn't play the staccato notes in the left hand. No dynamic changes. A wrong note was played.,16,3,"Nice rit at the end .The half notes in the right hand in measure 2, 4, 6 etc were played as whole notes. Wish more dynamics had been observed because they're written in.",19,3,Nice ritardando at the end. The tempo was off at times and the left hand notes were held too long.,,,
6,The Blues,16,48,1,5,All good and nice rit.,5,"All correct. Good rhythm. Good tempo. Love the crisp left hand chords and strict playing of the piece. Good ritardando at the end, too.",3,Left hand chords too punched.  But very steady and accurate.,3,LH too loud/sharp. Dynamics not observed. Good rit. Steady rhythm.,8,3,Perhaps too much staccatos in this one which made it feel very aggressive and took the feel away from the right hand melody.,11,5,It sounds great and follows most of the musical signals.,15,4,The staccato notes were played nicely. No mistakes made. Can be better in doing the dynamic changes.,16,3,"The left hand notes were too loud and felt choppy. There was also no change in dynamics - it was loud all the way through, but the notes were right.",19,5,Nice pperformance,,,
6,The Blues,17,48,9,5,"All accurate, good dynamics",5,Good rhythm. Good tempo. Good sound. Good ritardando ending.,5,Nice lightness in the left hand.  Good dynamics and shaping!,5,"Good balance, good ending. Line 3 didn't differentiate F/mF.",8,4,"Smooth, good balance between hands. Dragged the last note for a bit too long which is why no 5. (C should not sustain as far as the left hand)",11,5,It sounds stable and continuous.,15,4,The staccato notes were played nicely. No mistakes made. Can be better in doing the dynamic changes.,16,3,"Dynamics were wrong (went softer when should've gone louder. Felt rushed, but notes were right.",19,5,"Nicely done, more lyrical than the the second performance.",,,
7,The Entertainer,1,48,9,4,"Very close- errors in m 7,8 24",4,Some incorrect rhythm. Last two left hand notes are G and C. Not C and C. Good job keeping left hand staccato throughout.,2,Rhythm not exactly accurate (unsteady); a couple inaccuracies.,3,Rhythm stretched end of line 2 into 3.  Hesitation p. 2 line 2. Wrong LH note last line. No dynamics as indicated.,1,2,"The notes were correct but the rhythms were very sloppy. The tempo was also incredibly inconsistent and the piece felt incredibly rushed. Overall, it was very messy and the rhythms were very wrong.",2,4,"The rhythm was great but there were two note errors. Overall, the pianist seemed confident in the piece they were playing.",6,4,"Pretty good, considering the difficulty of the piece. Several mistakes in counting, articulation, and dynamics. Overall style was good.",9,4,There are some wrong notes but overall it sound very good.,13,3,Good skill but too fast and with a lot of mistakes.,20,2,"several note&duration mistakes, the consistency of tempo is poor"
7,The Entertainer,2,48,19,4,"Very close, errors in m.21-22  and also the last line",4,"Though there were missed notes, good job at keeping the tempo going. Need to fix a few wrong notes. Some notes were missing from left hand as well.",2,"A bit lumpy and heavy in approach, not feel the arc of the phrasing.  Wrong notes here and there.",2,Too slow ( not cut time). Wrong note line 4. No P page 2. Wrong notes p. 2 line 2 and 3 and 4.,1,5,"The notes were correct and rhythms were very consistent. They maintained a steady tempo and the song flowed extremely well. Overall, it was was precise and fluid.",2,2,There were several note errors and the rhythm was a bit choppy. The pianist did not seem confident in what they were playing.,6,3,"Far too slow and not in style of the piece, but mostly mistake free.",9,2,The tempo is too slow and it sounds too lyrical. Also there are some wrong and missing notes.,13,3,"Fine skill, just needs to be a tad faster.",20,4,several note mistakes
7,The Entertainer,3,48,16,2,"Wrong octave error m 1,2.  Numerous meter/counting errors in LH, almost every measure",2,"Though all notes were read correctly, rhythm is incorrect. Hence the entire piece is distorted.",1,Didn't play up the octave at the beginning.  Start of main melody was delayed.  Wrong rhythms in both hands throughout.,1,No 8va at beginning. Chord line 2 too long. Lines 3 and 4 wrong rhythm; not staccato lh. P 2 numerous wrong rhythms   and LH articulation not followed.,1,2,"The notes and rhythms were all over the place. They played many rhythms incorrectly because they didn't follow the cut time correctly, so piece felt very disjointed. The tempo was very inconsistent, and it both sped up and dragged. It was very messy overall, especially the rhythms.",2,2,The rhythm was inconsistent throughout and the first measure was played an octave too low.,6,2,Many mistakes in counting cut-time and the 8va at the start. Melody was good. Little to no dynamics.,9,1,The first phrase is in the wrong octave. Most of the time the left hand bass plays the wrong length for the notes.,13,3,"Best of the three in charm, needs more practice and knowledge of how quicker notes work and they would be good.",20,3,several duration mistakes
7,The Entertainer,4,48,2,2,"Serious rhythm errors in LH throughout. Pitch errors RH m. 17,18",2,Need to practice slowly. Rhythm is all over the place.,1,Incorrect counting throughout.  Also wrong notes.  Very poor.,1,"Line 2 tempo not held. Incorrect rhythm various places p 1. P. 2 wrong rhythms, notes, hesitations. Good balance, no dynamics   followed.",3,3,"This person did fine! They had some trouble, but they got through it, even though it was hard!",5,1,"Honestly, terrible. Completely not practiced properly. Huge changes in tempo. Rhythm off for the majority of bars. Insecure, flat dynamics, not inspirational at all.",12,2,There is some hesitancy in the chords. The bass clef chords are a bit abrupt.,14,1,"The beat was very off, and it inconsistently sped up and slowed down. The rhythm was also very off. I debated giving it a 2 only because I believe all the notes were correct. However, everything else was really off, so I gave it a 1.",18,2,"Tentative, hesitant and many missed notes.  Tempo not consistent.",21,2,This person did not know this song well. It felt as if they were stabbing at the notes rather than being comfortable playing them. Tempo also changed based on how comfortable the person was in a section
7,The Entertainer,5,44,21,2,"Too fast. Rhythm errors. Performer is ""swinging"" the quarter notes rather than playing them evenly. Also adding beats here and there",3,"Love the tempo. But the student did his/her own rhythm. Not as what's written. Played dotted rhythm throughout, which is incorrect.",1,"Wrong octave in measure 8. Nice lively character.  But didn't follow articulation in right hand, and wrong rhythms!",2,"Line 2, chord wrong octave. Half note too short. Rhythms unsteady for main part. Shouldn't swing rhythms! Lots of   unsteady rhythms p.2. Tempo good.",8,3,"What feels like incorrect rhythms (or intentional swing, hard to tell), and a hiccup in the middle, but obviously technically competent. Honestly feels like an intermediate/advanced player getting too lazy to play a tiny bit slower and thus messing up.",11,3,"This first page sounds okey, but as the piece going, the performer starts to miss tempo and notes.",15,4,"A few mistakes were made and wrong notes were played. And although the player did not follower the rhythm on the score, he/she intentionally played the jazz swing rhythm which fit within the genre of this piece (I rate it 4 for the players musical interpretation).",16,1,"The rhythm was like entirely incorrect - it seemed like this was being played from memory of how this sounds rather than from sheet music. Rests weren't observed in the left hand, and it was rushed and some notes were obviously wrong. Also, a lot of quarter notes were played as eighth or sixteenth notes.",19,3,Played with a lively flair but the tempo was not consistent and a few wrong or missed notes,,,
7,The Entertainer,6,44,13,2,"Octave error m. 1-2. Meter errors throughout in LH, adding extra beats in both RH and LH. Pitches are correct but almost always at the wrong time",2,Notes are accurate. But rhythm needs reworking. Counting is incorrect.,1,Didn't begin in the proper octave.  Too many rhythmic inaccuracies and hesitations.  Poor.  Wrong notes.,1,No 8va. Rhythm wrong end line 2. Then lots of hesitations and rhythmic inaccuracies throughout.,8,2,"The notes were all there? Rhythm was all over the place, as was tempo. Felt incredibly jarring to listen to, with brief 3 second moments of correct playing shining through.",11,1,This recordings is fallen apart because of wrong tempo and hesitation when finding notes.,15,2,"A few wrong notes were played, and the rhythm was incorrect for a few places.",16,1,"Second phrase wasn't played in a different octave.. A lot of hesitancy here and a lot of the quarter notes were too long or short based on when the player was most comfortable with the notes, and a lot of the syncopation was gone because ties were played through or the left hand chords were placed in the wrong place.",19,2,Inconsistent timing and rhythm,,,
7,The Entertainer,7,48,20,2,"Pitched are correct but LH rhythms very wrong, added beats in many many measures",2,Careless in counting. Need to count! The piece does not sound even because of the MIScounting!,1,"Wrong notes and especially rhythms, throughout.  Notes between hands not lined up correctly.",1,Wrong notes line 2. Wrong rhythm end line 2. Wrong rhythms and notes continue throughout.,8,2,"Notes and rhythm were not there! The shape of the song was, but this was also very jarring to listen to. Not enough technical competence to worry about things like shaping melodic lines.",11,2,It does not fit the tempo most of the time.,15,2,The tempo is incorrect. Sometimes more notes are played than written.,16,3,"Sometimes the left hand notes were played too early (on the first note of the tie, not the second). This had the notes pretty right, but not entirely and there was no like dynamic variation as written.",19,2,Inconsistent timing and rhythm.,,,
7,The Entertainer,8,48,7,3,"Too fast. Dead stops in several places. Pitches, however, are correct.",4,"All notes and rhythm are played correctly. But tempo is a bit too fast for the student, hence the starting and stopping. Slow the tempo down, and you can play more accurately.",2,Dynamics not observed.  Slight hesitation page 2.  Tempo a little rushed.,2,Slightly fast.  F/P dynamics not observed. Big hesitations p. lines 2 and 4.,8,3,A good player whose brain stopped halfway through and forgot where their hands should go. Not much to say other than it was perfect aside from the mistakes.,11,4,"It has a great start, but sounds not continuous when moving into the second half.",15,3,"For a few measures e.g. 11 and 15, the rhythm on the left hand is wrong. The notes are correct.",16,2,"The left hand A and F thirds weren't played as written with the rest between them. Right before the D7 notes, the first measure of the second page, you could hear hesitation before playing longer strings of notes. It was too fast and as a result a lot of uncertainty in both the notes and rhythm.",19,4,Nicely done. The performer started off with a steady rhythm and lively expression. There were a few missed notes and hesitations.,,,